Src,Eqid,Version,Datetime,Lat,Lon,Magnitude,Depth,NST,Region
ak,10688099,2,"Tuesday, April  2, 2013 15:55:48 UTC",56.9339,-156.8278,2.2,90.00,21,"Alaska Peninsula"
ak,10685524,2,"Tuesday, April  2, 2013 15:46:01 UTC",62.9404,-150.8464,1.3,101.00,32,"Central Alaska"
uu,60017792,4,"Tuesday, April  2, 2013 15:35:10 UTC",36.8875,-112.4460,1.3,22.50, 8,"Arizona"
ak,10685501,3,"Tuesday, April  2, 2013 15:24:55 UTC",60.5737,-148.3457,1.3,12.70,23,"Kenai Peninsula, Alaska"
uu,60017777,5,"Tuesday, April  2, 2013 15:17:38 UTC",36.8900,-112.4240,2.8,20.20,17,"Arizona"
us,2013nmaz,B,"Tuesday, April  2, 2013 15:13:41 UTC",-7.3595,128.5594,5.5,156.60,345,"Kepulauan Barat Daya, Indonesia"
ci,11277474,1,"Tuesday, April  2, 2013 15:06:31 UTC",35.5760,-118.5347,1.5,3.30,21,"Central California"
us,2013nma6,7,"Tuesday, April  2, 2013 15:04:48 UTC",-29.5001,-176.0991,5.3,54.90,61,"Kermadec Islands region"
us,2013nma5,5,"Tuesday, April  2, 2013 14:52:48 UTC",39.4375,143.2842,4.7,40.00,39,"off the east coast of Honshu, Japan"
ci,11277466,1,"Tuesday, April  2, 2013 14:39:48 UTC",33.5928,-116.6290,1.1,14.60,37,"Southern California"
us,b000fy5i,7,"Tuesday, April  2, 2013 14:34:55 UTC",-40.4428,45.3027,5.8,11.10,450,"Southwest Indian Ridge"
ak,10685474,2,"Tuesday, April  2, 2013 14:14:53 UTC",63.2724,-145.1531,1.0,5.00,18,"Central Alaska"
nc,71070649,3,"Tuesday, April  2, 2013 14:08:05 UTC",36.0150,-121.0277,1.3,13.60,24,"Central California"
ak,10685468,2,"Tuesday, April  2, 2013 13:54:28 UTC",61.2144,-149.7945,1.7,42.30,42,"Southern Alaska"
us,2013nmaw,7,"Tuesday, April  2, 2013 13:41:10 UTC",39.5374,143.2397,4.4,37.60,34,"off the east coast of Honshu, Japan"
nc,71964985,1,"Tuesday, April  2, 2013 13:34:35 UTC",38.8357,-122.7853,1.6,2.20,27,"Northern California"
mb,13232249,2,"Tuesday, April  2, 2013 13:31:44 UTC",45.9786,-111.3483,1.0,17.30,10,"western Montana"
nc,71964980,0,"Tuesday, April  2, 2013 13:30:41 UTC",38.8378,-122.7852,1.0,2.00,15,"Northern California"
nc,71964960,0,"Tuesday, April  2, 2013 13:27:51 UTC",38.8280,-122.8540,1.4,2.30,19,"Northern California"
us,2013nmav,3,"Tuesday, April  2, 2013 13:06:02 UTC",39.5918,143.1767,4.6,28.70,45,"off the east coast of Honshu, Japan"
ak,10685458,3,"Tuesday, April  2, 2013 13:02:42 UTC",53.5777,-167.2198,1.5,13.20,16,"Fox Islands, Aleutian Islands, Alaska"
ci,11277434,1,"Tuesday, April  2, 2013 12:59:00 UTC",33.0148,-116.4377,1.3,9.00,34,"Southern California"
us,b000fy3z,6,"Tuesday, April  2, 2013 12:56:23 UTC",-40.4089,45.3678,4.7,10.00,44,"Southwest Indian Ridge"
ak,10685454,2,"Tuesday, April  2, 2013 12:37:19 UTC",61.1869,-146.9501,1.5,0.00,11,"Southern Alaska"
pr,13092003,0,"Tuesday, April  2, 2013 12:34:04 UTC",18.6616,-66.3973,3.0,69.00, 5,"Puerto Rico region"
nc,71964950,2,"Tuesday, April  2, 2013 12:28:37 UTC",36.4372,-121.0072,1.4,0.70,17,"Central California"
ak,10685450,2,"Tuesday, April  2, 2013 12:16:24 UTC",61.7612,-149.7825,1.1,47.00,23,"Southern Alaska"
ak,10685448,3,"Tuesday, April  2, 2013 12:14:11 UTC",53.1924,-168.6076,2.0,6.60,13,"Fox Islands, Aleutian Islands, Alaska"
ak,10688089,2,"Tuesday, April  2, 2013 12:04:26 UTC",63.2633,-150.7352,1.1,125.60,22,"Central Alaska"
uu,60017742,4,"Tuesday, April  2, 2013 12:03:59 UTC",40.7260,-111.9827,1.5,8.60,41,"Wasatch Front Urban Corridor, Utah"
ak,10685445,2,"Tuesday, April  2, 2013 12:00:42 UTC",63.4198,-151.3053,1.5,6.80,31,"Central Alaska"
ci,11277402,2,"Tuesday, April  2, 2013 11:55:40 UTC",35.0733,-116.6015,1.6,0.70,12,"Southern California"
ak,10685436,2,"Tuesday, April  2, 2013 11:30:23 UTC",61.3675,-149.8470,2.2,28.60,55,"Southern Alaska"
us,b000fy2g,5,"Tuesday, April  2, 2013 11:18:29 UTC",-9.4014,123.6410,4.3,91.20,33,"Timor region, Indonesia"
ci,11277386,1,"Tuesday, April  2, 2013 11:12:18 UTC",33.4650,-116.4450,1.0,9.40,33,"Southern California"
us,b000fy28,4,"Tuesday, April  2, 2013 11:01:21 UTC",-40.3761,45.3400,5.2,10.00,48,"Southwest Indian Ridge"
ak,10685430,2,"Tuesday, April  2, 2013 11:00:17 UTC",62.0983,-149.5873,1.0,46.40,23,"Central Alaska"
hv,60485211,5,"Tuesday, April  2, 2013 10:57:21 UTC",19.3803,-155.0202,1.3,7.20,30,"Island of Hawaii, Hawaii"
ak,10685428,2,"Tuesday, April  2, 2013 10:56:13 UTC",63.2669,-151.0849,1.0,9.50,23,"Central Alaska"
nn,00408152,1,"Tuesday, April  2, 2013 10:39:24 UTC",38.5138,-118.5043,1.4,7.20,13,"Nevada"
ak,10688084,2,"Tuesday, April  2, 2013 10:26:53 UTC",63.2594,-150.7519,1.0,127.90,19,"Central Alaska"
ak,10685422,2,"Tuesday, April  2, 2013 10:11:02 UTC",54.6153,-160.8477,2.3,13.20,17,"Alaska Peninsula"
us,b000fy1h,5,"Tuesday, April  2, 2013 10:10:44 UTC",-8.7517,119.4747,4.7,125.90,38,"Flores region, Indonesia"
nc,71964935,0,"Tuesday, April  2, 2013 10:01:46 UTC",38.8363,-122.7763,1.1,2.70,16,"Northern California"
ak,10685417,2,"Tuesday, April  2, 2013 09:56:20 UTC",61.9308,-150.9218,2.2,73.80,54,"Southern Alaska"
nm,040213a,A,"Tuesday, April  2, 2013 09:51:43 UTC",35.4963,-92.3867,2.1,0.10,12,"Arkansas"
ak,10685416,3,"Tuesday, April  2, 2013 09:41:37 UTC",60.8796,-152.5001,1.6,120.50,33,"Southern Alaska"
nc,71964925,4,"Tuesday, April  2, 2013 09:36:13 UTC",36.0130,-120.0172,1.6,8.40,35,"Central California"
nc,71964920,0,"Tuesday, April  2, 2013 09:34:18 UTC",38.8628,-122.7210,1.5,1.40,11,"Northern California"
ak,10685408,2,"Tuesday, April  2, 2013 09:25:43 UTC",63.2393,-144.7576,1.0,7.90,16,"Central Alaska"
nc,71964910,2,"Tuesday, April  2, 2013 09:23:00 UTC",39.7483,-120.6193,1.5,12.50,19,"Northern California"
ak,10688079,2,"Tuesday, April  2, 2013 09:16:52 UTC",55.7260,-160.5838,1.3,24.40,11,"Alaska Peninsula"
ak,10685399,2,"Tuesday, April  2, 2013 09:05:44 UTC",61.3514,-150.3357,2.1,49.40,50,"Southern Alaska"
us,b000fy08,D,"Tuesday, April  2, 2013 08:56:48 UTC",-23.4650,-179.6932,4.9,554.80,75,"south of the Fiji Islands"
us,b000fy06,7,"Tuesday, April  2, 2013 08:55:55 UTC",66.4909,-17.5319,4.7,10.00,68,"Iceland region"
ak,10685392,2,"Tuesday, April  2, 2013 08:53:25 UTC",63.2668,-151.0970,1.8,8.10,34,"Central Alaska"
us,b000fxzz,4,"Tuesday, April  2, 2013 08:41:43 UTC",0.8533,122.6460,4.4,95.80,30,"Minahasa, Sulawesi, Indonesia"
ci,11277378,1,"Tuesday, April  2, 2013 08:36:39 UTC",34.0802,-118.7688,2.0,11.50,41,"Greater Los Angeles area, California"
ci,11277370,1,"Tuesday, April  2, 2013 08:34:44 UTC",34.0822,-118.7758,1.6,14.60,15,"Greater Los Angeles area, California"
ak,10688076,2,"Tuesday, April  2, 2013 08:24:23 UTC",60.3107,-152.3996,1.7,92.30,37,"Southern Alaska"
ci,11277362,1,"Tuesday, April  2, 2013 08:23:57 UTC",33.6510,-116.7185,1.0,15.80,39,"Southern California"
ak,10685383,3,"Tuesday, April  2, 2013 07:45:38 UTC",60.0159,-153.4312,2.0,141.20,47,"Southern Alaska"
nn,00408147,1,"Tuesday, April  2, 2013 07:45:01 UTC",38.3934,-117.9914,1.6,7.60, 9,"Nevada"
ci,11277346,1,"Tuesday, April  2, 2013 07:41:58 UTC",33.1180,-116.6225,1.4,12.20,41,"Southern California"
ak,10685380,3,"Tuesday, April  2, 2013 07:30:28 UTC",59.8435,-137.4438,1.6,5.00,18,"British Columbia, Canada"
nc,71964870,3,"Tuesday, April  2, 2013 07:00:27 UTC",37.8950,-118.4712,1.0,10.60,14,"Central California"
nc,71964860,5,"Tuesday, April  2, 2013 06:24:33 UTC",39.5482,-122.0113,2.8,18.10,118,"Northern California"
ak,10685368,3,"Tuesday, April  2, 2013 06:20:07 UTC",51.5418,-178.0925,2.5,7.70,24,"Andreanof Islands, Aleutian Islands, Alaska"
pr,13092002,0,"Tuesday, April  2, 2013 06:15:11 UTC",18.9916,-65.0055,2.8,29.00, 5,"Virgin Islands region"
uu,60017737,5,"Tuesday, April  2, 2013 06:13:44 UTC",37.2050,-112.8817,1.7,18.80,15,"Utah"
nc,71964855,2,"Tuesday, April  2, 2013 06:13:19 UTC",37.1512,-121.5383,1.0,9.00,23,"Northern California"
ci,11277330,2,"Tuesday, April  2, 2013 06:11:29 UTC",35.8945,-118.2858,1.0,18.00,14,"Central California"
ak,10688067,2,"Tuesday, April  2, 2013 05:58:13 UTC",51.1794,-179.0174,2.2,31.50,10,"Andreanof Islands, Aleutian Islands, Alaska"
us,b000fxyh,5,"Tuesday, April  2, 2013 05:28:20 UTC",-7.2158,129.4660,4.6,131.20,25,"Kepulauan Babar, Indonesia"
us,b000fxyi,6,"Tuesday, April  2, 2013 05:26:07 UTC",-7.5225,115.0212,4.6,17.10,19,"Bali Sea"
ak,10685350,2,"Tuesday, April  2, 2013 05:21:09 UTC",61.4371,-150.6986,2.6,54.50,82,"Southern Alaska"
uw,60513862,1,"Tuesday, April  2, 2013 05:01:13 UTC",47.6105,-122.3100,1.0,4.20,13,"Seattle-Tacoma urban area, Washington"
ak,10688064,2,"Tuesday, April  2, 2013 04:43:17 UTC",61.5695,-151.5671,1.3,72.70,27,"Southern Alaska"
ci,11277322,1,"Tuesday, April  2, 2013 04:42:10 UTC",33.4978,-116.4347,1.2,10.70,34,"Southern California"
ci,11277314,0,"Tuesday, April  2, 2013 04:42:01 UTC",33.4953,-116.4322,1.2,7.00,49,"Southern California"
ak,10685339,2,"Tuesday, April  2, 2013 04:05:18 UTC",64.3063,-148.1692,1.4,4.50,34,"Central Alaska"
ci,11277306,0,"Tuesday, April  2, 2013 04:02:05 UTC",33.4922,-117.0690,1.1,13.50,12,"Southern California"
uw,60513847,3,"Tuesday, April  2, 2013 03:48:38 UTC",47.4533,-122.4653,1.6,13.40,39,"Seattle-Tacoma urban area, Washington"
ak,10688061,2,"Tuesday, April  2, 2013 03:37:00 UTC",62.1844,-150.1842,1.1,35.90,21,"Central Alaska"
nc,71965605,2,"Tuesday, April  2, 2013 03:30:28 UTC",41.6962,-121.4847,1.1,5.00,10,"Northern California"
ak,10685318,3,"Tuesday, April  2, 2013 03:17:01 UTC",62.4419,-149.2215,3.4,46.70,91,"Central Alaska"
nc,71964785,0,"Tuesday, April  2, 2013 02:57:19 UTC",38.8103,-122.8117,1.0,2.10,19,"Northern California"
ci,11277290,1,"Tuesday, April  2, 2013 02:56:22 UTC",34.0057,-116.6623,1.0,16.30,28,"Southern California"
ak,10688057,2,"Tuesday, April  2, 2013 02:50:06 UTC",53.5420,-161.7391,2.3,25.10,10,"south of Alaska"
ci,11277282,1,"Tuesday, April  2, 2013 02:49:26 UTC",34.0095,-117.2163,1.0,16.50,20,"Greater Los Angeles area, California"
pr,13092000,0,"Tuesday, April  2, 2013 02:47:53 UTC",17.8542,-65.6946,2.4,1.00, 7,"Puerto Rico region"
pr,13092001,0,"Tuesday, April  2, 2013 02:46:03 UTC",18.9911,-65.0180,2.9,27.00,16,"Virgin Islands region"
ak,10685303,2,"Tuesday, April  2, 2013 02:39:46 UTC",59.9713,-151.7430,2.6,51.30,56,"Kenai Peninsula, Alaska"
ci,11277258,1,"Tuesday, April  2, 2013 02:38:28 UTC",33.5233,-116.4455,2.2,13.00,77,"Southern California"
ak,10688055,2,"Tuesday, April  2, 2013 02:25:13 UTC",63.5979,-149.9952,1.0,139.20,17,"Central Alaska"
nc,71964765,1,"Tuesday, April  2, 2013 02:11:18 UTC",38.8120,-122.8202,1.3,3.50,26,"Northern California"
us,b000fxxk,9,"Tuesday, April  2, 2013 02:08:48 UTC",39.5512,143.2343,5.2,20.30,64,"off the east coast of Honshu, Japan"
ci,11277242,1,"Tuesday, April  2, 2013 01:52:56 UTC",34.0062,-117.2105,1.3,14.50,35,"Greater Los Angeles area, California"
ci,11277234,2,"Tuesday, April  2, 2013 01:52:56 UTC",34.0088,-117.2082,1.3,15.80,35,"Greater Los Angeles area, California"
ak,10685289,2,"Tuesday, April  2, 2013 01:51:29 UTC",62.2780,-150.9921,1.3,75.00,34,"Central Alaska"
ak,10685285,2,"Tuesday, April  2, 2013 01:27:50 UTC",61.3202,-150.1372,1.7,41.30,39,"Southern Alaska"
ak,10685277,3,"Tuesday, April  2, 2013 01:12:01 UTC",63.0123,-148.6642,1.2,66.00,34,"Central Alaska"
